id,title,year,#votes,1,2,3,4,5,6,7,8,9,10
tt2053463,Side Effects,2013,180823,1305,875,1536,3463,9741,30031,66648,46119,13598,7507
tt0109303,Blown Away,1994,28543,337,374,704,1596,4311,8823,7270,3216,883,1029
tt2935476,Far from the Madding Crowd,2015,45671,325,250,454,1012,2484,7309,14360,11139,4586,3752
tt0065214,The Wild Bunch,1969,77798,1332,407,635,1066,2486,5945,13690,21740,14646,15851
tt1416801,Kill the Irishman,2011,46134,336,237,391,813,2395,7018,15872,11784,3991,3297
tt1972571,A Most Wanted Man,2014,72764,1040,625,1079,2322,6004,15395,25050,14750,4149,2350
tt1389137,We Bought a Zoo,2011,135645,925,664,1263,2744,7798,22445,43144,32291,12455,11916
tt0106220,Addams Family Values,1993,82500,520,535,1237,3086,7998,19176,23590,13421,5345,7592
tt1428538,Hansel & Gretel: Witch Hunters,2013,195499,4027,3984,6905,13162,27569,49268,45113,22759,8483,14229
tt0056801,8½,1963,109600,2596,1167,1490,2099,4007,7070,14860,25496,20465,30350
tt1195478,The Five-Year Engagement,2012,94706,1746,1478,2750,5859,13924,27269,24464,10715,3243,3258
tt0082136,The Cannonball Run,1981,33412,523,665,1094,2146,4943,8801,7459,4015,1475,2291
tt1216491,Kill the Messenger,2014,44748,273,138,293,683,2478,8804,17787,9299,2703,2290
tt2377322,Deliver Us from Evil,2014,71850,1206,1124,2189,4529,9699,18417,18461,9074,3132,4019
tt0094137,3 Men and a Baby,1987,48541,730,854,1684,3560,8696,14204,10495,4513,1540,2265
tt0486946,Wild Hogs,2007,114515,3173,2875,5027,9487,19171,29830,23265,10982,4080,6625
tt0492956,The Game Plan,2007,59459,1286,1020,1687,3743,8133,15080,12984,6885,2990,5651
tt0105698,Universal Soldier,1992,83071,1642,1671,3152,6218,13616,22534,17696,8249,2796,5497
tt0114682,"To Wong Foo Thanks for Everything, Julie Newmar",1995,28845,878,552,829,1431,2837,5115,6181,4422,2221,4379
tt0087985,Red Dawn,1984,51446,1800,1163,1656,2771,5609,10447,11828,7819,3367,4986
tt0120102,Seven Years in Tibet,1997,130622,971,620,1062,2530,7168,20923,46071,32070,11168,8039
tt1327194,The Lucky One,2012,102024,1862,1214,2252,4629,10777,22176,25517,15240,7000,11357
tt0081283,Ordinary People,1980,47491,546,244,360,736,1757,4115,9546,13603,8160,8424
tt0105690,Under Siege,1992,77183,1100,988,1806,3695,8601,18853,22457,11324,3799,4560
tt0089560,Mask,1985,26216,229,190,283,517,1419,3724,7855,6077,2597,3325
tt0085244,The Big Chill,1983,33117,465,317,445,825,2062,4677,8816,8023,4001,3486
tt0390022,Friday Night Lights,2004,59395,629,310,485,1055,2807,7922,18303,15107,6530,6247
tt0280707,Gosford Park,2001,80863,1267,828,1298,2193,4655,10399,20627,20802,10964,7830
tt0328880,Brother Bear,2003,98042,736,633,1343,3365,8471,19665,29143,17575,7434,9677
tt0424095,Flushed Away,2006,114215,1112,1031,1973,4554,11915,27710,35807,17548,5921,6644
tt0408839,The Heartbreak Kid,2007,86787,2706,2298,3718,7317,15971,23701,17276,7604,2510,3686
tt2359024,Blue Ruin,2013,68007,554,411,661,1351,3799,11026,23247,18148,6045,2765
tt0117589,Secrets & Lies,1996,37966,493,218,303,504,1108,2466,6430,11669,8223,6552
tt6921996,Johnny English Strikes Again,2018,65293,779,820,1651,3766,9283,18817,16795,6916,2328,4138
tt1315981,A Single Man,2009,106538,1143,627,910,1736,4310,10279,24476,31553,18047,13457
tt0116225,Escape from L.A.,1996,70245,1945,2129,3836,7062,13976,17786,12131,5507,2064,3809
tt0065421,The AristoCats,1970,94706,405,369,791,1936,5794,16230,30996,19962,8057,10166
tt1412386,The Best Exotic Marigold Hotel,2011,90679,567,334,603,1300,3931,12210,28056,25443,10666,7569
tt0089755,Out of Africa,1985,73452,915,587,913,1747,4213,10188,21008,17277,8475,8129
tt2024432,Identity Thief,2013,125630,3695,3263,5661,11021,23362,33979,22913,10688,4257,6791
tt0084707,Sophie's Choice,1982,42641,427,262,376,678,1565,4140,10054,12597,6683,5859
tt0140352,The Insider,1999,160817,1178,515,707,1449,3884,10932,34033,57223,31396,19500
tt0072308,The Towering Inferno,1974,39775,313,247,513,1226,2967,7500,13405,7866,2786,2952
tt0120679,Frida,2002,81853,671,385,637,1193,3191,9430,22833,23873,10666,8974
tt5610554,Tully,2018,53458,649,345,534,1150,3254,9560,19673,12536,3541,2216
tt0403508,The Sisterhood of the Traveling Pants,2005,54435,1156,758,1196,2476,5467,10805,13656,8342,3874,6705
tt0091129,The Golden Child,1986,52011,899,1030,2066,4213,9344,14624,11132,4937,1577,2189
tt0096320,Twins,1988,114678,1236,1677,3416,7911,19387,35046,26450,11262,3476,4817
tt0319343,Elf,2003,232471,3353,2460,3844,7521,16765,36746,61232,48157,23840,28553
tt0069762,Badlands,1973,66611,423,232,412,810,1930,5618,15061,20917,11943,9265
tt1440728,The American,2010,92076,3041,2090,3252,5664,11940,22405,23536,12799,4287,3062
tt4776998,The Promise,2016,173102,71230,671,371,610,1358,3176,4352,3542,2675,85117
tt0077402,Dawn of the Dead,1978,111944,1648,722,1019,1653,3550,8074,19225,31339,19241,25473
tt0114924,While You Were Sleeping,1995,92963,894,723,1446,3274,8782,19994,25388,15110,7270,10082
tt0070666,Serpico,1973,110830,338,177,314,735,2290,8050,28894,42854,17112,10066
tt0118998,Doctor Dolittle,1998,91833,1987,2721,5477,11454,24502,24439,12364,4550,1475,2864
tt0046250,Roman Holiday,1953,128098,1784,396,566,973,2593,7318,22655,40689,27133,23991
tt0118842,Chasing Amy,1997,132611,2127,1164,1787,3080,6846,16403,32920,32968,17485,17831
tt2756032,The One I Love,2014,36129,340,236,372,771,2074,5953,12326,9343,3053,1661
tt0094074,Superman IV: The Quest for Peace,1987,43388,6253,6191,7943,8427,6377,3551,1794,805,360,1687
tt0963966,The Sorcerer's Apprentice,2010,153850,2582,2405,4740,10498,23318,41677,36581,17060,6033,8956
tt0901476,Bride Wars,2009,100924,3349,3275,5348,10761,21419,24017,15647,8041,3320,5747
tt0110443,Major Payne,1995,30931,543,620,1166,2029,4024,6814,6501,3895,1706,3633
tt1220719,Yip Man,2008,212293,1709,588,812,1362,3594,11410,36794,71041,47811,37172
tt8663516,Child's Play,2019,44846,1785,1353,2258,3964,7827,11391,9115,3944,1168,2041
tt0110657,The Next Karate Kid,1994,27302,1811,2157,3740,5790,5674,3726,1939,887,343,1235
tt0108002,Rudy,1993,57248,598,275,439,883,2222,6023,14048,15755,8128,8877
tt0163187,Runaway Bride,1999,93437,2590,2568,4947,10053,20873,23380,15301,7103,2756,3866
tt8075192,Manbiki kazoku,2018,64218,432,178,270,435,1209,3897,13019,23535,14381,6862
tt0280590,Mr. Deeds,2002,137003,3304,3367,5886,11587,25613,38162,27115,11994,3961,6014
tt1013743,Knight and Day,2010,181216,3035,2587,4659,10092,23549,47584,49468,23005,7787,9450
tt6141246,The Aeronauts,2019,27949,640,298,383,807,2299,6633,9537,4633,1336,1383
tt0986264,Taare Zameen Par,2007,170977,4425,943,919,1646,2938,5909,16839,36271,45470,55617
tt2709768,The Secret Life of Pets,2016,184133,1513,1580,3070,7090,19752,48485,55532,27110,9283,10718
tt0411477,Hellboy II: The Golden Army,2008,256489,2750,1822,3137,6445,16337,43805,83708,58500,21225,18760
tt1582507,House at the End of the Street,2012,73163,1886,2064,3812,7508,15265,19074,12203,5422,1922,4007
tt2649554,Midnight Special,2016,76334,1303,846,1615,3283,7962,17448,23149,13705,4284,2739
tt0095497,The Last Temptation of Christ,1988,52698,1540,451,638,1058,2257,5041,11165,14362,8488,7698
tt0884732,The Wedding Ringer,2015,71345,914,692,1286,2488,6193,15697,22324,11806,4414,5531
tt0206275,Save the Last Dance,2001,57828,1600,974,1595,3358,7516,13968,12815,7516,3177,5309
tt1937149,El cuerpo,2012,58422,257,155,266,588,1647,4958,15130,19339,9163,6919
tt0363988,Secret Window,2004,183269,1548,1511,3121,7402,19071,44501,55741,28661,10085,11628
tt8291806,Dolor y gloria,2019,50040,453,248,361,734,1812,5201,12609,16734,7899,3989
tt0191754,28 Days,2000,45513,694,681,1309,3035,7541,12917,10586,4916,1702,2132
tt1399683,Winter's Bone,2010,136510,1661,1151,1926,3544,8218,19754,40019,36134,15246,8857
tt2388715,Oculus,2013,118001,2187,1638,2848,5757,12776,26405,33561,19298,6897,6634
tt1478839,The Art of Racing in the Rain,2019,25485,253,133,214,370,893,2319,5582,7176,3798,4747
tt0117731,Star Trek: First Contact,1996,118558,1511,626,980,1949,4752,11442,27119,34814,18568,16797
tt7734218,Stuber,2019,41132,1559,859,1270,2191,5647,11558,10282,4334,1362,2070
tt0393109,Brick,2005,101437,1888,1194,1610,2730,5395,11255,22349,26664,15348,13004
tt0106598,Coneheads,1993,51532,1887,2073,3710,6785,11234,10812,7381,3635,1331,2684
tt0070608,Robin Hood,1973,116572,474,254,618,1378,4406,12915,32433,34801,14226,15067
tt1741273,Secret in Their Eyes,2015,44280,834,524,945,2166,5557,12712,12705,5561,1677,1599
tt0139414,Lake Placid,1999,55341,1461,1690,3012,5730,10574,13497,10120,4767,1767,2723
tt1690953,Despicable Me 2,2013,371678,2442,1635,2623,5932,15623,47121,105515,100377,43602,46808
tt0417001,Must Love Dogs,2005,30752,691,621,1131,2287,5500,8752,6120,2949,1080,1621
tt0103786,Beethoven,1992,66382,1185,1655,3162,6824,15535,18327,10465,4277,1442,3510
tt0093693,Overboard,1987,53078,374,384,770,1836,4376,10487,14944,9619,4107,6181
tt0128442,Rounders,1998,142721,593,343,738,1550,5200,18079,46931,41681,16130,11476
tt0127536,Elizabeth,1998,93563,634,432,684,1334,3503,9882,25658,28970,12794,9672
tt1655460,Wanderlust,2012,72403,2301,2029,3485,7385,15212,19449,12533,5252,1891,2866
tt5461944,Hotel Mumbai,2018,54210,1116,193,252,455,1254,4127,14509,19217,7655,5432
tt0250687,Rat Race,2001,109238,1509,1611,2819,5878,12721,25156,28461,16240,6471,8372
tt1216496,Madeo,2009,53884,424,181,246,490,1188,3806,12284,20167,9926,5172
tt1068680,Yes Man,2008,337356,2205,1960,3822,9250,26256,70195,115211,63560,22845,22052
tt5690360,Slender Man,2018,29175,6853,5061,5154,4548,3353,1805,879,417,179,926
tt0373051,Journey to the Center of the Earth,2008,114186,2490,2643,4946,9978,21887,31717,21214,9416,3328,6567
tt1121931,Crank: High Voltage,2009,141274,5084,3591,5076,9067,17955,33055,32368,17307,7142,10629
tt0479143,Rocky Balboa,2006,205201,2041,1099,1973,4047,10979,30288,60553,47383,19659,27179
tt1109624,Paddington,2014,99498,617,412,640,1480,4585,13819,32977,27080,9847,8041
tt0383028,"Synecdoche, New York",2008,83911,1740,1157,1482,2434,4449,8287,15168,18370,14064,16760
tt0105265,A River Runs Through It,1992,54023,456,379,601,1126,2628,7089,15692,13822,6396,5834
tt1179891,My Bloody Valentine,2009,54000,2402,2214,3636,5909,10558,11675,7992,4005,1759,3850
tt0365907,A Walk Among the Tombstones,2014,113175,939,686,1363,3671,11837,33287,38806,14589,3811,4186
tt1976009,Victor Frankenstein,2015,52760,787,852,1694,3809,9091,16116,11690,4908,1550,2263
tt5397194,Anon,2018,38118,608,579,1049,2475,5977,11321,9559,4233,1183,1134
tt0106701,Dennis the Menace,1993,57134,1322,1714,3298,6437,12356,13264,8670,4394,1797,3882
tt1023481,Step Up 2: The Streets,2008,80177,3441,1443,2102,4110,9689,18224,16356,9869,4924,10019
tt0057193,It's a Mad Mad Mad Mad World,1963,38088,339,289,443,865,1910,4018,8161,9381,5454,7228
tt2024469,Non-Stop,2014,251179,1397,980,1992,4839,14892,46136,91137,54296,18302,17208
tt1127180,Drag Me to Hell,2009,188710,6785,4339,6296,10145,18403,33104,46830,33969,14563,14276
tt1656190,Safe,2012,103921,819,641,1370,3557,10765,29158,33180,13716,4345,6370
tt1229822,Jane Eyre,2011,82107,657,441,642,1359,3598,10374,23288,22514,10226,9008
tt2334649,Fruitvale Station,2013,76336,844,554,517,905,2481,7558,21315,24742,10299,7121
tt0983193,The Adventures of Tintin,2011,217586,1745,927,1613,3416,9243,26898,64374,64198,25989,19183
tt0081353,Popeye,1980,29675,1529,1454,2338,3858,5831,5374,3716,2213,1078,2284
tt0089175,Fright Night,1985,61904,552,372,737,1485,3721,9930,19384,13710,5227,6786
tt0061452,Casino Royale,1967,27578,1587,1526,2327,3583,5737,5347,3529,1758,773,1411
tt1686821,Vampire Academy,2014,52064,2914,2171,3080,4803,7588,9075,7374,4647,2525,7887
tt0098724,"Sex, Lies, and Videotape",1989,50745,486,395,652,1288,2922,7128,14429,13307,6194,3944
tt0448157,Hancock,2008,446693,5530,4603,8914,21000,53352,119671,132346,60568,18940,21769
tt5246700,How It Ends,2018,45241,4052,3015,4284,6529,9540,8984,5072,2056,615,1094
tt0092007,Star Trek IV: The Voyage Home,1986,79411,859,430,738,1732,4107,10184,22166,21060,9464,8671
tt3348730,Jigsaw,2017,69299,1799,1768,3459,6285,12405,18273,13038,5829,2171,4272
tt6000478,"Roman J. Israel, Esq.",2017,34004,465,223,472,1220,3716,9623,10923,4628,1282,1452
tt1530509,The Human Centipede II (Full Sequence),2011,36025,8744,4220,4012,4183,3956,3323,2708,1807,857,2215
tt2547584,The Light Between Oceans,2016,52602,324,208,417,845,2511,7633,16743,13736,5518,4667
tt1465522,Tucker and Dale vs Evil,2010,166042,979,542,1003,2014,5506,16573,43771,53023,23254,19377
tt0120780,Out of Sight,1998,86631,1015,715,1110,2271,5823,14733,25245,20008,9115,6596
tt0130623,Dinosaur,2000,53960,664,640,1209,2688,6525,13405,14361,7480,2679,4309
tt1517260,The Host,2013,111163,4926,3532,5275,8490,15025,21972,20195,12992,6581,12175
tt0168629,Dancer in the Dark,2000,102907,2386,996,1257,1794,3317,6080,13925,25876,22724,24552
tt0364045,Taking Lives,2004,82164,1210,1079,2210,4958,11705,23539,20875,9536,3142,3910
tt0087078,Conan the Destroyer,1984,76387,1269,1541,3042,6762,14705,21537,14482,6628,2322,4099
tt4954522,Grave,2016,61145,1425,824,1229,2053,4260,9299,17502,14961,6134,3458
tt0277027,I Am Sam,2001,143435,1225,786,1141,2055,4759,11974,31894,43748,24098,21755
tt0316356,Open Range,2003,67114,574,295,517,967,2458,7184,18417,20737,9147,6818
tt0327679,Ella Enchanted,2004,62388,1304,1018,1785,3655,8169,14854,14230,8146,3436,5791
tt7043012,Velvet Buzzsaw,2019,54812,1532,1601,3046,5861,11102,15092,10217,4022,1105,1234
tt2267968,Kung Fu Panda 3,2016,135967,819,432,951,2306,7356,23068,45945,31398,11265,12427
tt4158096,Free Fire,2016,42582,948,722,1116,2184,5093,10638,12543,6419,1724,1195
tt0112722,Copycat,1995,54823,421,353,774,2011,5494,14006,17504,8904,2789,2567
tt0101775,Drop Dead Fred,1991,27097,1348,942,1391,2214,3564,4570,4313,2910,1562,4283
tt0108147,Sister Act 2: Back in the Habit,1993,49742,1508,1547,2818,5684,9828,10268,7421,4375,1994,4299
tt1622547,30 Minutes or Less,2011,94907,1464,1367,2636,6050,14878,28984,24124,9246,2607,3551
tt3797868,The Choice,2016,35529,742,640,941,1583,3328,6488,8387,5612,2851,4957
tt0121164,Corpse Bride,2005,246853,1555,977,1763,3932,10699,30918,71646,69001,28626,27736
tt0124298,Blast from the Past,1999,59823,509,565,1176,2476,6061,13455,17264,9890,3783,4644
tt0060827,Persona,1966,104580,2274,838,1107,1596,3283,6905,15065,26197,21527,25788
tt0452637,Lady in the Water,2006,95086,6946,4381,5883,8874,13642,16885,15026,10502,5079,7868
tt1860353,Turbo,2013,85483,1152,889,1796,3952,10042,22325,23703,11397,4035,6192
tt1355630,If I Stay,2014,116456,1682,1157,2260,4666,10073,21745,29990,20408,10261,14214
tt2461150,Masterminds,2016,51174,1001,975,1904,4214,10380,15805,10308,3713,1173,1701
tt0086425,Terms of Endearment,1983,55617,651,394,638,1100,2607,6247,14744,15007,7267,6962
tt1262416,Scream 4,2011,128626,3902,2733,4518,8794,17586,29723,27392,15511,6420,12047
tt1855325,Resident Evil: Retribution,2012,133561,7241,5937,9228,14928,25888,26716,17999,9343,4213,12068
tt3647498,Blood Father,2016,60067,725,547,1083,2517,7212,17542,18137,7241,2125,2938
tt0241303,Chocolat,2000,178577,1158,855,1532,3208,8325,23649,52938,48394,21258,17260
tt3072482,Hardcore Henry,2015,87216,2182,1315,2080,3610,7625,15295,23770,16197,7156,7986
tt0094862,Child's Play,1988,88234,1148,975,1834,3680,9113,20821,25298,13426,4545,7394
tt0309593,Final Destination 2,2003,153076,2342,2172,4157,9088,21908,44707,37586,16688,5823,8605
tt0817230,Valentine's Day,2010,114807,4035,3276,5213,9943,21322,29221,20990,10280,4190,6337
tt1054606,The Imaginarium of Doctor Parnassus,2009,144633,2164,1626,2781,5324,12454,26444,41309,28775,12085,11671
tt0981227,Nick and Norah's Infinite Playlist,2008,88868,1412,994,1624,3408,8011,18770,26467,15318,6314,6550
tt0116908,The Long Kiss Goodnight,1996,74051,865,726,1298,2651,6202,14689,22356,14217,5543,5504
tt0335119,Girl with a Pearl Earring,2003,72678,556,506,850,1962,5084,13331,24551,15151,5874,4813
tt0430357,Miami Vice,2006,110747,4725,2827,4619,8316,16376,26468,22261,12892,5481,6782
tt0056923,Charade,1963,69449,585,197,321,595,1499,4705,13308,23759,13293,11187
tt0022100,M - Eine Stadt sucht einen Mörder,1931,144611,3740,903,1115,1987,3727,7525,19587,37957,36031,32039
tt2005374,The Frozen Ground,2013,58913,631,451,1004,2355,6817,16914,18314,7629,2132,2666
tt0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,71452,757,687,1494,2990,7822,16288,18951,11091,4367,7005
tt0286499,Bend It Like Beckham,2002,104720,1457,1118,1842,3904,9532,21262,30061,19362,8019,8163
tt2132285,The Bling Ring,2013,83933,3030,2863,4823,9490,17883,21339,13733,5868,1824,3080
tt0343737,The Good Shepherd,2006,98718,1996,1274,1921,3810,8924,20637,28657,18024,6870,6605
tt0790736,R.I.P.D.,2013,118635,3338,3586,6564,12071,24147,31586,21000,8458,2864,5021
tt0089457,Ladyhawke,1985,43555,356,337,552,1225,3054,7144,13014,9220,4083,4570
tt0103859,Boomerang,1992,26407,711,792,1482,3137,5959,5980,3876,2029,811,1630
tt0070379,Mean Streets,1973,101008,781,524,1043,2192,5346,13668,30097,27065,11371,8921
tt3317234,"Game Over, Man!",2018,26612,1670,1149,1710,2716,4829,6219,4316,1952,628,1423
tt5657846,Daddy's Home 2,2017,63336,1333,1183,2169,4312,9818,18427,14327,6442,2123,3202
tt0092991,Evil Dead II,1987,149107,1871,1083,1485,2588,5521,12261,28610,41976,24151,29561
tt0274166,Johnny English,2003,149377,2053,2195,4255,8866,21029,40269,37242,17886,6279,9303
tt5726086,Insidious: The Last Key,2018,53113,1389,1270,2532,5093,11045,14666,9134,3866,1402,2716
tt0292644,The Rules of Attraction,2002,49576,1564,992,1313,2393,4337,7851,11363,9419,4848,5496
tt0050212,The Bridge on the River Kwai,1957,204775,1952,796,969,1584,3931,10739,34878,66797,49133,33996
tt0087050,Children of the Corn,1984,47876,1188,1416,2673,5227,9851,12328,8069,3492,1210,2422
tt1839492,Ruby Sparks,2012,96121,678,533,838,1710,4472,13835,31458,25960,9973,6664
tt0084602,Rocky III,1982,175732,1323,1055,2233,4792,14202,39797,56480,29799,10894,15157
tt2025690,The Finest Hours,2016,62395,446,376,718,1629,4838,13791,21711,11281,3664,3941
tt1408253,Ride Along,2014,104033,1871,1385,2645,5645,13893,28915,26040,11896,4130,7613
tt0112913,Do lok tin si,1995,27069,227,169,206,360,919,2430,6109,8065,4558,4026
tt2241351,Money Monster,2016,95097,1138,700,1354,3220,9957,26550,32885,13391,3218,2684
tt1071875,Ghost Rider: Spirit of Vengeance,2011,111605,11687,10098,14835,19894,20904,14390,7899,3864,1646,6388
tt0056217,The Man Who Shot Liberty Valance,1962,69344,1727,268,360,632,1578,4042,11778,21069,14899,12991
tt0452625,Good Luck Chuck,2007,86032,4701,3222,4648,7950,15371,20955,14771,6863,2645,4906
tt0053221,Rio Bravo,1959,56668,644,215,326,556,1456,3763,10122,17612,10843,11131
tt0100436,Pump Up the Volume,1990,26523,321,231,298,609,1585,3596,7271,5974,3043,3595
tt0113101,Four Rooms,1995,98746,1624,1244,2105,4245,8586,18066,27616,19254,8116,7890
tt0425123,Just Like Heaven,2005,99918,926,795,1534,3448,8777,20685,29124,16975,7413,10241
tt0093605,Near Dark,1987,34170,436,326,536,1063,2505,5690,9880,7590,3126,3018
tt0395699,The Pacifier,2005,88500,2694,2713,4872,9084,17461,21876,14349,6820,2713,5918
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,58609,937,725,1400,2927,7761,16569,14718,6780,2370,4422
tt0432348,Saw II,2005,233853,5080,3115,5242,9846,22046,49502,65907,36761,15374,20980
tt0089907,The Return of the Living Dead,1985,54933,591,406,670,1227,2717,6999,14251,13169,6082,8821
tt0307453,Shark Tale,2004,168008,3195,3391,6113,12493,28979,48605,36805,15628,5067,7732
tt4995790,The Square,2017,56456,981,667,841,1416,3215,7324,15532,15885,7232,3363
tt1179056,A Nightmare on Elm Street,2010,93424,5995,4505,7026,11217,19088,19297,12437,6102,2402,5355
tt1571222,A Dangerous Method,2011,99192,1344,1013,2006,4519,11689,26347,29718,14206,4386,3964
tt0088170,Star Trek III: The Search for Spock,1984,75245,676,468,1074,2457,7160,18860,24926,11421,3710,4493
tt5541240,To the Bone,2017,41748,329,254,469,1122,3210,8773,13962,7967,2838,2824
tt3322364,Concussion,2015,87813,849,285,478,1207,3665,12643,31771,23364,7633,5918
tt1692486,Carnage,2011,120166,1497,993,1498,2896,6713,17209,36629,33096,12871,6764
tt0093428,The Living Daylights,1987,89927,617,531,1046,2843,8106,21636,30240,14472,4869,5567
tt0114614,Tank Girl,1995,30316,1929,1625,2244,3300,4752,5109,4280,2872,1362,2843
tt0081455,Scanners,1981,48963,426,395,735,1662,4128,10399,16087,9406,3055,2670
tt0101410,Barton Fink,1991,113857,919,544,932,1665,3840,10186,27221,36357,19419,12774
tt0191397,The Replacements,2000,58658,563,569,1113,2519,6093,13556,16720,9266,3647,4612
tt2334871,Snatched,2017,33373,6828,1920,2620,4164,5935,5186,3083,1531,569,1537
tt1872818,Liberal Arts,2012,36203,463,307,593,1250,3183,7891,11111,6602,2475,2328
tt0219699,The Gift,2000,64021,464,415,863,1993,5643,15400,21412,11031,3482,3318
tt3691740,The BFG,2016,78308,1242,958,1784,4002,9550,20949,21545,10306,3701,4271
tt1126590,Big Eyes,2014,86543,471,296,600,1605,4747,16087,34349,18840,5352,4196
tt1559547,Beautiful Creatures,2013,84271,2388,1831,3048,5900,11133,18276,17479,10872,4798,8546
tt0817177,Flipped,2010,81926,468,282,391,837,2404,6845,18100,25572,13325,13702
tt1155056,"I Love You, Man",2009,194592,1575,1139,1907,4168,11821,33226,63486,45435,17554,14281
tt1226229,Get Him to the Greek,2010,170308,3767,2708,4527,9036,20459,40333,45439,25390,9555,9094
tt3045616,Mortdecai,2015,68129,2871,2542,3854,6766,12437,16244,11859,5464,2097,3995
tt0082089,Body Heat,1981,31132,248,134,250,530,1338,3750,8924,8929,4125,2904
tt1486834,The F Word,2013,71437,551,409,784,1737,5435,15204,24566,13889,4663,4199
tt0351977,Walking Tall,2004,71126,861,782,1660,3744,9669,20267,18026,7808,2822,5487
tt3195644,Insidious: Chapter 3,2015,94521,1777,1485,2991,6184,14743,26105,21712,9910,3597,6017
tt0086197,The Right Stuff,1983,56491,610,246,360,676,1772,4273,10978,17101,10890,9585
tt0120082,Scream 2,1997,158499,3019,2579,4439,9897,23516,44984,35034,17439,7007,10585
tt0242423,"Dude, Where's My Car?",2000,134855,6978,5835,8561,13983,23801,29131,22359,11341,4490,8376
tt0303933,Drumline,2002,33238,2702,1345,1783,2678,5079,6846,5872,3205,1399,2329
tt0808357,"Se, jie",2007,37633,499,228,320,516,1309,3481,8907,11500,5996,4877
tt0316732,Taxi,2004,40320,4603,3272,4384,6285,7305,5768,3663,1817,811,2412
tt0074119,All the President's Men,1976,104094,869,240,365,777,2067,6279,20617,38381,20609,13890
tt0089530,Mad Max Beyond Thunderdome,1985,127643,1464,1501,3293,7392,18456,36978,33222,15027,4623,5687
tt0401855,Underworld: Evolution,2006,190468,2212,1761,3329,6821,16289,39358,58148,31442,12708,18400
tt0118887,Cop Land,1997,86792,647,475,872,2211,5912,16154,30250,19019,6021,5231
tt3513498,The Lego Movie 2: The Second Part,2019,55878,730,490,847,1973,5510,14304,18040,8751,2751,2482
tt4878482,Dumplin',2018,29134,478,379,594,1253,2928,6013,7830,4934,2020,2705
tt3174376,Before I Wake,2016,40510,634,486,1092,2323,5795,11663,10086,4832,1602,1997
tt0138704,Pi,1998,170669,2725,1708,2383,3873,7858,17585,40081,48824,26546,19086
tt0238546,Queen of the Damned,2002,52528,3247,2706,4197,6387,8803,8492,6664,4126,2150,5756
tt0043274,Alice in Wonderland,1951,129876,757,598,1141,2396,6637,17152,37828,33071,13801,16495
tt0212338,Meet the Parents,2000,312532,2515,2198,3589,7433,18910,52815,114872,69566,22742,17892
tt0120148,Sliding Doors,1998,63948,625,531,953,2152,5218,12636,20009,12607,5237,3980
tt1999995,Would You Rather,2012,38097,1196,1231,2005,3552,6948,9881,7162,3252,1137,1733
tt0396555,Meet the Robinsons,2007,88214,1042,684,1254,2836,7273,16840,25815,15593,7318,9559
tt2023587,Mama,2013,169354,3226,2800,5258,10809,23696,43528,41715,20847,7576,9899
tt1139797,Låt den rätte komma in,2008,206350,3176,1409,1797,3061,6156,14352,35220,62118,44912,34149
tt0118928,Dante's Peak,1997,82406,1102,1274,2771,6577,15819,24386,17375,7281,2398,3423
tt0413895,Charlotte's Web,2006,37620,708,464,883,1931,5041,10110,9406,4545,1721,2811
tt0120693,Half Baked,1998,58191,985,911,1467,2520,5395,10687,14690,9983,4569,6984
tt1240982,Your Highness,2011,96827,4364,3976,6099,9965,16811,20940,16194,8651,3453,6374
tt2209764,Transcendence,2014,217737,3585,3236,6342,13297,29004,53825,54933,29161,11495,12859
tt0082398,For Your Eyes Only,1981,93013,623,496,1001,2464,7510,21503,33809,15312,4913,5382
tt0350258,Ray,2004,139212,1043,429,609,1237,3448,10410,33770,50261,22316,15689
tt0379725,Capote,2005,126062,1483,628,1026,1999,5232,14682,37641,38078,15963,9330
tt0055254,One Hundred and One Dalmatians,1961,153984,669,475,945,2232,7702,23257,53907,36294,13147,15356
tt0975645,Hitchcock,2012,72241,418,315,651,1563,5057,16139,27697,13645,3743,3013
tt0445934,Blades of Glory,2007,158743,3076,2287,4131,8706,19559,39149,41947,21835,8025,10028
tt0088172,Starman,1984,43250,323,225,452,1022,2958,7789,14301,9093,3575,3512
tt0094947,Dangerous Liaisons,1988,64942,530,316,541,1005,2461,6213,15063,19443,10375,8995
tt6324278,Abominable,2019,30007,787,172,301,573,1723,4962,9252,6449,2596,3192
tt0952640,Alvin and the Chipmunks,2007,77457,5421,3728,5536,8657,15112,15565,10315,5167,2114,5842
tt0202470,Rock Star,2001,41103,770,587,1120,2365,5446,10161,9922,5479,2074,3179
tt2223990,Draft Day,2014,55089,549,345,608,1415,3983,11150,19767,10966,3431,2875
tt1284575,Bad Teacher,2011,193971,5453,5327,9597,19521,40268,52954,33672,13998,4857,8324
tt0338337,Paycheck,2003,103906,1617,1524,2781,6103,13965,27615,28709,13335,4309,3948
tt7533152,The Boy Who Harnessed the Wind,2019,29787,116,48,38,114,506,2249,8655,10579,4236,3246
tt0104348,Glengarry Glen Ross,1992,96436,815,495,787,1391,3175,8007,20247,30356,17414,13749
tt0112431,Babe,1995,117272,1713,1343,2278,4363,10430,21663,31844,21114,10341,12183
